time,P,poa_direct,poa_sky_diffuse,poa_ground_diffuse,solar_elevation,temp_air,wind_speed,Int
2020-09-04 16:10:00+00:00,2590.0,0.0,11.59,0.17,3.38,22.45,6.9,0
2020-09-04 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,21.86,5.79,0
2020-09-04 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,21.46,4.76,0
2020-09-04 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,20.74,4.83,0
2020-09-04 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,20.27,5.24,0
2020-09-04 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,19.84,5.38,0
2020-09-04 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,19.5,5.66,0
2020-09-04 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,19.32,5.86,0
2020-09-05 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,19.39,5.59,0
2020-09-05 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,19.42,5.24,0
2020-09-05 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,19.49,4.9,0
2020-09-05 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,19.52,4.48,0
2020-09-05 04:10:00+00:00,17710.0,10.72,31.22,0.74,5.97,19.58,4.21,0
2020-09-05 05:10:00+00:00,49340.0,0.0,75.54,1.09,17.27,20.0,4.21,0
2020-09-05 06:10:00+00:00,280280.0,146.2,203.1,4.46,28.36,20.75,4.69,0
2020-09-05 07:10:00+00:00,216950.0,24.65,249.5,3.83,38.76,21.59,6.14,0
2020-09-05 08:10:00+00:00,351670.0,93.07,341.54,5.8,47.72,22.27,6.34,0
2020-09-05 09:10:00+00:00,476640.0,200.8,386.66,7.46,53.95,22.92,6.83,0
2020-09-05 10:10:00+00:00,524440.0,255.39,393.23,8.08,55.84,23.53,6.9,0
2020-09-05 11:10:00+00:00,628510.0,462.3,317.46,9.15,52.7,23.7,6.83,0
2020-09-05 12:10:00+00:00,527130.0,353.27,298.67,7.81,45.61,24.0,6.55,0
2020-09-05 13:10:00+00:00,421640.0,282.18,239.25,6.34,36.18,23.99,6.34,0
2020-09-05 14:10:00+00:00,326940.0,293.6,119.49,5.04,25.55,23.82,5.93,0
2020-09-05 15:10:00+00:00,123530.0,110.77,74.74,2.53,14.37,23.54,5.59,0
2020-09-05 16:10:00+00:00,1700.0,0.0,9.81,0.15,3.07,23.15,5.03,0
2020-09-05 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,22.64,4.07,0
2020-09-05 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,22.21,3.66,0
2020-09-05 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,21.78,2.76,0
2020-09-05 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,21.24,2.28,0
2020-09-05 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,20.42,1.86,0
2020-09-05 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,19.52,1.66,0
2020-09-05 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,19.24,1.38,0
2020-09-06 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,20.33,1.1,0
2020-09-06 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,20.71,0.76,0
2020-09-06 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,20.61,0.41,0
2020-09-06 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,20.56,0.07,0
2020-09-06 04:10:00+00:00,16980.0,10.55,30.45,0.71,5.79,20.55,0.14,0
2020-09-06 05:10:00+00:00,171060.0,151.48,87.9,3.11,17.1,21.0,0.21,0
2020-09-06 06:10:00+00:00,374660.0,358.36,121.91,5.72,28.17,22.24,0.62,0
2020-09-06 07:10:00+00:00,542900.0,539.23,150.06,7.93,38.54,23.7,2.34,0
2020-09-06 08:10:00+00:00,583760.0,474.64,271.56,8.68,47.45,24.46,2.76,0
2020-09-06 09:10:00+00:00,656420.0,563.8,285.97,9.77,53.62,25.32,2.97,0
2020-09-06 10:10:00+00:00,580940.0,380.96,366.6,8.94,55.47,25.82,3.1,0
2020-09-06 11:10:00+00:00,642460.0,538.93,287.0,9.53,52.32,26.01,3.72,0
2020-09-06 12:10:00+00:00,623650.0,603.36,189.55,9.04,45.26,26.18,4.41,0
2020-09-06 13:10:00+00:00,509530.0,499.37,141.59,7.42,35.85,26.0,4.62,0
2020-09-06 14:10:00+00:00,318680.0,287.79,120.76,4.96,25.24,25.68,4.55,0
2020-09-06 15:10:00+00:00,119520.0,108.01,73.97,2.47,14.06,25.08,4.41,0
2020-09-06 16:10:00+00:00,880.0,0.0,8.02,0.12,2.76,24.12,4.28,0
2020-09-06 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,23.12,3.93,0
2020-09-06 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,22.37,3.79,0
2020-09-06 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,22.05,3.79,0
2020-09-06 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,21.67,3.59,0
2020-09-06 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,21.29,3.31,0
2020-09-06 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,20.96,3.1,0
2020-09-06 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,20.61,2.9,0
2020-09-07 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,20.28,2.9,0
2020-09-07 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,20.2,3.03,0
2020-09-07 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,20.18,3.17,0
2020-09-07 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,20.21,3.45,0
2020-09-07 04:10:00+00:00,13910.0,8.63,26.62,0.64,5.62,20.26,3.52,0
2020-09-07 05:10:00+00:00,173440.0,151.12,88.26,3.08,16.92,21.05,3.66,0
2020-09-07 06:10:00+00:00,389690.0,367.81,118.36,5.75,27.98,22.67,4.62,0
2020-09-07 07:10:00+00:00,568570.0,577.71,133.86,8.12,38.32,24.0,4.28,0
2020-09-07 08:10:00+00:00,681110.0,713.96,155.01,9.77,47.17,25.25,4.14,0
2020-09-07 09:10:00+00:00,750990.0,812.18,162.16,10.87,53.29,26.39,4.14,0
2020-09-07 10:10:00+00:00,795010.0,905.8,131.66,11.51,55.09,27.3,4.62,0
2020-09-07 11:10:00+00:00,750350.0,824.42,145.48,10.81,51.94,27.81,5.17,0
2020-09-07 12:10:00+00:00,658180.0,693.71,144.71,9.45,44.9,27.94,5.66,0
2020-09-07 13:10:00+00:00,528100.0,543.32,122.28,7.64,35.52,27.72,5.93,0
2020-09-07 14:10:00+00:00,335280.0,326.09,104.51,5.16,24.92,27.13,6.07,0
2020-09-07 15:10:00+00:00,116930.0,106.22,73.24,2.41,13.75,26.21,5.86,0
2020-09-07 16:10:00+00:00,170.0,0.0,6.24,0.09,2.45,25.02,5.38,0
2020-09-07 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,23.89,4.9,0
2020-09-07 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,23.2,4.83,0
2020-09-07 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,22.61,4.76,0
2020-09-07 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,22.24,4.34,0
2020-09-07 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,21.95,3.93,0
2020-09-07 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,21.62,3.66,0
2020-09-07 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,21.37,3.38,0
2020-09-08 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,21.1,3.24,0
2020-09-08 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,20.89,3.17,0
2020-09-08 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,20.87,3.1,0
2020-09-08 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,20.9,3.1,0
2020-09-08 04:10:00+00:00,13360.0,8.96,25.8,0.63,5.44,20.99,3.17,0
2020-09-08 05:10:00+00:00,171880.0,150.76,87.61,3.04,16.74,21.78,3.31,0
2020-09-08 06:10:00+00:00,344790.0,272.06,160.21,5.18,27.78,23.25,4.48,0
2020-09-08 07:10:00+00:00,440370.0,294.59,255.1,6.59,38.09,24.7,4.83,0
2020-09-08 08:10:00+00:00,543560.0,378.56,305.59,8.08,46.9,25.68,5.03,0
2020-09-08 09:10:00+00:00,560550.0,348.13,359.81,8.48,52.96,26.47,5.66,0
2020-09-08 10:10:00+00:00,698530.0,614.42,275.31,10.09,54.71,26.99,6.14,0
2020-09-08 11:10:00+00:00,613110.0,459.51,314.6,9.0,51.56,27.21,6.69,0
2020-09-08 12:10:00+00:00,532320.0,382.2,284.77,7.85,44.54,27.1,7.03,0
2020-09-08 13:10:00+00:00,464910.0,389.87,190.03,6.77,35.18,26.73,7.17,0
2020-09-08 14:10:00+00:00,250290.0,151.69,170.33,4.05,24.6,26.26,7.24,0
2020-09-08 15:10:00+00:00,95230.0,55.76,87.96,1.96,13.44,25.4,6.9,0
2020-09-08 16:10:00+00:00,0.0,0.0,3.57,0.05,2.14,24.61,6.55,0
2020-09-08 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,23.97,5.93,0
2020-09-08 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,23.52,5.86,0
2020-09-08 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,23.08,6.34,0
2020-09-08 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,22.85,5.93,0
2020-09-08 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,22.64,5.72,0
2020-09-08 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,22.44,5.66,0
2020-09-08 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,22.34,5.66,0
2020-09-09 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,22.12,5.59,0
2020-09-09 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,21.97,5.52,0
2020-09-09 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,21.94,5.52,0
2020-09-09 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,21.87,5.45,0
2020-09-09 04:10:00+00:00,11880.0,0.0,26.75,0.4,5.27,21.88,5.45,0
2020-09-09 05:10:00+00:00,174910.0,155.8,86.17,3.05,16.56,22.51,6.07,0
2020-09-09 06:10:00+00:00,362810.0,305.52,145.59,5.33,27.59,23.37,6.76,0
2020-09-09 07:10:00+00:00,461500.0,323.78,246.48,6.75,37.86,24.69,7.17,0
2020-09-09 08:10:00+00:00,596440.0,472.63,270.84,8.56,46.62,25.76,7.24,0
2020-09-09 09:10:00+00:00,672550.0,561.04,285.25,9.63,52.62,26.49,7.31,0
2020-09-09 10:10:00+00:00,726780.0,667.09,251.06,10.3,54.33,26.72,7.52,0
2020-09-09 11:10:00+00:00,623500.0,471.2,310.75,9.04,51.18,26.92,7.86,0
2020-09-09 12:10:00+00:00,473590.0,274.96,315.08,7.15,44.18,26.72,8.14,0
2020-09-09 13:10:00+00:00,429500.0,311.01,222.62,6.32,34.84,26.32,8.28,0
2020-09-09 14:10:00+00:00,262570.0,173.51,162.31,4.15,24.27,25.71,8.28,0
2020-09-09 15:10:00+00:00,96520.0,61.57,84.63,1.97,13.12,24.87,7.86,0
2020-09-09 16:10:00+00:00,0.0,0.0,2.67,0.04,1.82,23.8,7.24,0
2020-09-09 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,22.84,6.9,0
2020-09-09 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,22.32,6.69,0
2020-09-09 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,21.84,6.9,0
2020-09-09 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,21.58,6.41,0
2020-09-09 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,21.35,6.0,0
2020-09-09 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,21.09,5.72,0
2020-09-09 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,20.85,5.45,0
2020-09-10 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,20.69,5.24,0
2020-09-10 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,20.62,5.03,0
2020-09-10 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,20.53,4.9,0
2020-09-10 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,20.42,4.76,0
2020-09-10 04:10:00+00:00,10770.0,0.0,24.97,0.38,5.09,20.49,4.55,0
2020-09-10 05:10:00+00:00,181490.0,170.83,79.97,3.12,16.38,21.38,4.28,0
2020-09-10 06:10:00+00:00,382400.0,351.23,125.57,5.55,27.39,22.95,5.1,0
2020-09-10 07:10:00+00:00,514330.0,436.49,202.32,7.33,37.64,24.7,5.86,0
2020-09-10 08:10:00+00:00,640030.0,583.45,223.32,9.08,46.35,25.54,5.45,0
2020-09-10 09:10:00+00:00,722270.0,698.42,222.23,10.25,52.28,25.93,5.45,0
2020-09-10 10:10:00+00:00,766910.0,795.18,185.6,10.83,53.95,26.55,6.0,0
2020-09-10 11:10:00+00:00,722110.0,719.61,197.51,10.18,50.79,26.98,6.55,0
2020-09-10 12:10:00+00:00,637460.0,624.31,176.76,8.96,43.81,27.08,6.97,0
2020-09-10 13:10:00+00:00,515250.0,506.91,134.88,7.27,34.5,26.6,7.31,0
2020-09-10 14:10:00+00:00,284710.0,218.84,145.33,4.39,23.95,26.0,7.66,0
2020-09-10 15:10:00+00:00,93110.0,59.23,82.81,1.9,12.81,25.07,7.66,0
2020-09-10 16:10:00+00:00,0.0,0.0,0.89,0.01,1.5,24.02,7.03,0
2020-09-10 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,23.13,6.97,0
2020-09-10 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,22.54,6.55,0
2020-09-10 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,22.17,6.69,0
2020-09-10 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,21.84,6.0,0
2020-09-10 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,21.5,5.52,0
2020-09-10 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,21.28,5.03,0
2020-09-10 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,21.06,4.83,0
2020-09-11 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,21.05,4.9,0
2020-09-11 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,21.1,5.03,0
2020-09-11 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,21.28,5.31,0
2020-09-11 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,21.49,5.59,0
2020-09-11 04:10:00+00:00,10690.0,0.0,24.97,0.38,4.91,21.81,5.86,0
2020-09-11 05:10:00+00:00,171750.0,150.75,86.73,2.95,16.2,22.31,6.0,0
2020-09-11 06:10:00+00:00,305090.0,191.71,188.93,4.64,27.19,23.22,7.31,0
2020-09-11 07:10:00+00:00,383590.0,195.21,278.61,5.85,37.4,24.14,7.72,0
2020-09-11 08:10:00+00:00,516220.0,316.38,323.18,7.62,46.07,25.18,7.72,0
2020-09-11 09:10:00+00:00,424280.0,150.38,379.34,6.82,51.94,25.94,7.59,0
2020-09-11 10:10:00+00:00,419630.0,139.45,387.45,6.83,53.57,26.85,7.38,0
2020-09-11 11:10:00+00:00,383350.0,116.96,365.84,6.32,50.4,27.3,7.45,0
2020-09-11 12:10:00+00:00,231540.0,23.23,274.75,4.17,43.45,27.14,7.93,0
2020-09-11 13:10:00+00:00,242360.0,60.26,249.14,4.15,34.16,26.62,8.41,0
2020-09-11 14:10:00+00:00,157610.0,39.67,168.97,2.83,23.62,25.8,8.76,0
2020-09-11 15:10:00+00:00,89240.0,54.74,81.82,1.82,12.49,24.88,8.55,0
2020-09-11 16:10:00+00:00,0.0,0.0,0.0,0.0,0.0,24.0,8.14,0
2020-09-11 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,23.18,7.38,0
2020-09-11 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,22.71,7.03,0
2020-09-11 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,22.36,7.24,0
2020-09-11 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,22.22,6.97,0
2020-09-11 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,22.12,6.62,0
2020-09-11 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,22.0,6.21,0
2020-09-11 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,21.98,6.07,0
2020-09-12 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,22.01,6.14,0
2020-09-12 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,22.0,6.07,0
2020-09-12 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,22.14,6.07,0
2020-09-12 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,22.17,5.93,0
2020-09-12 04:10:00+00:00,0.0,0.0,5.35,0.08,4.73,22.3,5.86,0
2020-09-12 05:10:00+00:00,134310.0,78.56,107.83,2.4,16.02,22.79,5.93,0
2020-09-12 06:10:00+00:00,288970.0,171.68,190.62,4.43,26.99,23.64,6.97,0
2020-09-12 07:10:00+00:00,179880.0,12.19,221.26,3.3,37.17,24.62,7.59,0
2020-09-12 08:10:00+00:00,205050.0,8.62,256.35,3.76,45.78,25.73,7.24,0
2020-09-12 09:10:00+00:00,417680.0,148.55,375.43,6.74,51.6,26.7,7.24,0
2020-09-12 10:10:00+00:00,290310.0,34.7,334.96,5.13,53.18,27.22,7.45,0
2020-09-12 11:10:00+00:00,321130.0,63.06,343.19,5.51,50.02,27.2,7.93,0
2020-09-12 12:10:00+00:00,576180.0,475.49,242.39,8.15,43.08,26.97,8.34,0
2020-09-12 13:10:00+00:00,451060.0,364.89,195.03,6.44,33.82,26.51,8.55,0
2020-09-12 14:10:00+00:00,255990.0,174.08,154.46,3.99,23.3,25.91,8.41,0
2020-09-12 15:10:00+00:00,87880.0,57.62,78.35,1.8,12.17,25.28,8.21,0
2020-09-12 16:10:00+00:00,0.0,0.0,0.0,0.0,0.0,24.66,7.66,0
2020-09-12 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,23.95,6.21,0
2020-09-12 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,23.5,6.0,0
2020-09-12 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,23.44,6.34,0
2020-09-12 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,23.24,6.14,0
2020-09-12 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,23.07,5.52,0
2020-09-12 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,23.01,4.9,0
2020-09-12 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,22.77,4.34,0
2020-09-13 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,22.6,4.76,0
2020-09-13 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,22.58,5.1,0
2020-09-13 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,22.53,4.97,0
2020-09-13 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,22.5,4.62,0
2020-09-13 04:10:00+00:00,0.0,0.0,2.67,0.04,4.55,22.51,4.48,0
2020-09-13 05:10:00+00:00,36110.0,0.0,59.69,0.86,15.83,22.8,4.41,0
2020-09-13 06:10:00+00:00,62150.0,0.0,92.33,1.33,26.79,23.06,4.34,0
2020-09-13 07:10:00+00:00,216130.0,31.88,243.99,3.8,36.94,23.05,4.34,0
2020-09-13 08:10:00+00:00,376270.0,134.93,333.24,6.02,45.5,23.24,4.9,0
2020-09-13 09:10:00+00:00,485780.0,237.47,367.37,7.44,51.25,24.3,5.79,0
2020-09-13 10:10:00+00:00,671100.0,557.52,285.47,9.47,52.8,24.65,6.0,0
2020-09-13 11:10:00+00:00,426270.0,170.14,359.98,6.71,49.63,24.82,6.76,0
2020-09-13 12:10:00+00:00,282180.0,59.26,296.85,4.81,42.71,25.47,7.31,0
2020-09-13 13:10:00+00:00,234160.0,58.53,239.63,3.99,33.47,25.33,7.59,0
2020-09-13 14:10:00+00:00,143760.0,34.39,157.23,2.6,22.97,24.91,7.31,0
2020-09-13 15:10:00+00:00,33670.0,2.16,55.14,0.82,11.85,24.34,6.97,0
2020-09-13 16:10:00+00:00,0.0,0.0,0.0,0.0,0.0,23.7,6.34,0
2020-09-13 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,23.02,5.72,0
2020-09-13 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,22.64,5.03,0
2020-09-13 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,22.34,5.31,0
2020-09-13 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,22.25,5.1,0
2020-09-13 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,22.19,4.97,0
2020-09-13 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,22.11,4.83,0
2020-09-13 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,22.05,4.76,0
2020-09-14 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,22.13,4.69,0
2020-09-14 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,22.22,4.62,0
2020-09-14 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,22.15,4.48,0
2020-09-14 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,22.05,4.34,0
2020-09-14 04:10:00+00:00,7220.0,0.0,19.62,0.29,4.37,22.04,4.28,0
2020-09-14 05:10:00+00:00,138800.0,89.77,103.31,2.42,15.65,22.62,4.34,0
2020-09-14 06:10:00+00:00,330000.0,249.35,163.55,4.82,26.59,23.61,5.79,0
2020-09-14 07:10:00+00:00,533590.0,490.78,168.56,7.34,36.7,24.66,6.83,0
2020-09-14 08:10:00+00:00,648870.0,608.22,200.85,8.92,45.21,25.36,7.03,0
2020-09-14 09:10:00+00:00,739720.0,747.96,184.03,10.16,50.91,26.06,7.24,0
2020-09-14 10:10:00+00:00,731810.0,698.62,224.96,10.13,52.41,26.51,7.45,0
2020-09-14 11:10:00+00:00,642320.0,530.15,275.74,9.04,49.23,26.73,7.59,0
2020-09-14 12:10:00+00:00,625590.0,609.21,171.43,8.59,42.34,26.54,7.59,0
2020-09-14 13:10:00+00:00,462950.0,406.07,169.18,6.48,33.12,26.39,7.79,0
2020-09-14 14:10:00+00:00,290350.0,252.3,119.71,4.31,22.64,25.9,7.79,0
2020-09-14 15:10:00+00:00,90970.0,75.79,68.18,1.84,11.53,25.05,7.59,0
2020-09-14 16:10:00+00:00,0.0,0.0,0.0,0.0,0.0,24.13,7.03,0
2020-09-14 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,23.35,6.55,0
2020-09-14 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,22.91,6.07,0
2020-09-14 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,22.78,6.41,0
2020-09-14 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,22.63,6.21,0
2020-09-14 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,22.44,6.28,0
2020-09-14 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,22.3,6.48,0
2020-09-14 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,22.19,6.62,0
2020-09-15 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,22.17,6.62,0
2020-09-15 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,22.11,6.55,0
2020-09-15 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,22.12,6.41,0
2020-09-15 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,22.05,6.21,0
2020-09-15 04:10:00+00:00,6670.0,0.0,18.72,0.28,4.19,21.99,6.07,0
2020-09-15 05:10:00+00:00,150870.0,111.91,97.22,2.56,15.46,22.56,5.72,0
2020-09-15 06:10:00+00:00,334980.0,254.93,163.38,4.85,26.38,23.69,6.48,0
2020-09-15 07:10:00+00:00,552150.0,527.09,154.93,7.52,36.46,24.9,7.31,0
2020-09-15 08:10:00+00:00,674790.0,667.4,175.45,9.19,44.92,25.91,7.52,0
2020-09-15 09:10:00+00:00,752260.0,771.32,178.44,10.29,50.56,26.76,7.72,0
2020-09-15 10:10:00+00:00,758720.0,766.88,194.02,10.42,52.02,27.35,7.93,0
2020-09-15 11:10:00+00:00,733720.0,754.29,171.45,10.03,48.84,27.62,8.28,0
2020-09-15 12:10:00+00:00,626780.0,606.02,176.42,8.57,41.97,27.5,8.69,0
2020-09-15 13:10:00+00:00,470580.0,419.66,164.98,6.54,32.77,27.02,8.9,0
2020-09-15 14:10:00+00:00,271020.0,212.24,135.85,4.07,22.3,26.22,8.76,0
2020-09-15 15:10:00+00:00,87130.0,69.16,69.11,1.76,11.2,25.14,8.28,0
2020-09-15 16:10:00+00:00,0.0,0.0,0.0,0.0,0.0,23.99,7.79,0
2020-09-15 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,23.13,7.45,0
2020-09-15 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,22.61,6.9,0
2020-09-15 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,22.41,7.03,0
2020-09-15 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,22.3,6.9,0
2020-09-15 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,22.04,6.76,0
2020-09-15 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,21.91,6.76,0
2020-09-15 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,21.78,6.62,0
2020-09-16 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,21.71,6.41,0
2020-09-16 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,21.63,6.28,0
2020-09-16 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,21.53,6.14,0
2020-09-16 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,21.49,6.07,0
2020-09-16 04:10:00+00:00,5610.0,0.0,16.94,0.25,4.01,21.53,6.07,0
2020-09-16 05:10:00+00:00,132990.0,79.13,105.03,2.3,15.27,21.94,5.93,0
2020-09-16 06:10:00+00:00,266240.0,138.91,194.92,4.1,26.18,22.91,7.24,0
2020-09-16 07:10:00+00:00,440140.0,289.39,253.13,6.32,36.22,24.2,7.38,0
2020-09-16 08:10:00+00:00,558760.0,398.11,295.54,7.93,44.63,25.18,7.31,0
2020-09-16 09:10:00+00:00,672090.0,560.58,282.7,9.36,50.21,25.99,7.38,0
2020-09-16 10:10:00+00:00,743040.0,713.47,224.55,10.2,51.63,26.47,7.59,0
2020-09-16 11:10:00+00:00,652240.0,539.95,276.6,9.08,48.45,26.45,7.93,0
2020-09-16 12:10:00+00:00,593410.0,513.83,223.01,8.16,41.59,26.27,8.41,0
2020-09-16 13:10:00+00:00,469680.0,412.32,168.5,6.47,32.42,25.93,8.76,0
2020-09-16 14:10:00+00:00,283730.0,237.21,125.26,4.17,21.97,25.21,8.69,0
2020-09-16 15:10:00+00:00,87340.0,73.68,65.74,1.74,10.88,24.34,8.34,0
2020-09-16 16:10:00+00:00,0.0,0.0,0.0,0.0,0.0,23.46,7.52,0
2020-09-16 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,22.78,6.97,0
2020-09-16 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,22.27,6.69,0
2020-09-16 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,21.93,6.62,0
2020-09-16 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,21.72,6.07,0
